ｅＭＡＸＩＳ Ｓｌｉｍ 国内株式（ＴＯＰＩＸ）,,,,
基準日,基準価額(円),基準価額（分配金再投資）(円),分配金（税引前）(円),純資産総額（億円）
2023/8/23,16965,16965,,848.92
2023/8/24,17035,17035,,852.53
2023/8/25,16885,16885,,845.52
2023/8/28,17134,17134,,859.52
2023/8/29,17161,17161,,861.4
2023/8/30,17239,17239,,865.42
2023/8/31,17378,17378,,871.67
2023/9/1,17510,17510,,878.54
2023/9/4,17688,17688,,889.4
2023/9/5,17719,17719,,891.92
2023/9/6,17828,17828,,899.02
2023/9/7,17760,17760,,896.28
2023/9/8,17579,17579,,888.76
2023/9/11,17589,17589,,892.17
2023/9/12,17734,17734,,902.14
2023/9/13,17724,17724,,903.69
2023/9/14,17925,17925,,914.84
2023/9/15,18095,18095,,926.36
2023/9/19,18110,18110,,929.03
2023/9/20,17928,17928,,922.84
2023/9/21,17760,17760,,917.17
2023/9/22,17707,17707,,919.24
2023/9/25,17775,17775,,925.56
2023/9/26,17674,17674,,923.52
2023/9/27,17731,17731,,928.56
2023/9/28,17631,17631,,925.13
2023/9/29,17466,17466,,920.49
2023/10/2,17399,17399,,920.52
2023/10/3,17105,17105,,910.02
2023/10/4,16679,16679,,889.9
2023/10/5,17017,17017,,910.54
2023/10/6,17020,17020,,913.92
2023/10/10,17380,17380,,935.33
2023/10/11,17347,17347,,937.83
2023/10/12,17609,17609,,952.8
2023/10/13,17355,17355,,940.13
2023/10/16,17091,17091,,927.06
2023/10/17,17230,17230,,939.08
2023/10/18,17255,17255,,941.42
2023/10/19,17020,17020,,929.88
2023/10/20,16955,16955,,927.93
2023/10/23,16829,16829,,922.82
2023/10/24,16844,16844,,925.06
2023/10/25,16946,16946,,932.63
2023/10/26,16720,16720,,922.04
2023/10/27,16949,16949,,936.27
2023/10/30,16774,16774,,927.63
2023/10/31,16942,16942,,938.08
2023/11/1,17371,17371,,963.09
2023/11/2,17459,17459,,971.36
2023/11/6,17746,17746,,986.52
2023/11/7,17539,17539,,975.05
2023/11/8,17336,17336,,964.18
2023/11/9,17555,17555,,978.47
2023/11/10,17569,17569,,979.55
2023/11/13,17569,17569,,980.18
2023/11/14,17634,17634,,986.19
2023/11/15,17844,17844,,998.35
2023/11/16,17810,17810,,998.76
2023/11/17,17979,17979,,1007.42
2023/11/20,17839,17839,,997.79
2023/11/21,17803,17803,,996.61
2023/11/22,17882,17882,,1001.89
2023/11/24,17977,17977,,1007.88
2023/11/27,17909,17909,,1003.31
2023/11/28,17870,17870,,1003.09
2023/11/29,17779,17779,,999.41
2023/11/30,17858,17858,,1005.6
2023/12/1,17914,17914,,1010.49
2023/12/4,17765,17765,,1006.43
2023/12/5,17615,17615,,999.65
2023/12/6,17950,17950,,1020.88
2023/12/7,17744,17744,,1008.51
2023/12/8,17477,17477,,994.92
2023/12/11,17733,17733,,1012.53
2023/12/12,17693,17693,,1011.59
2023/12/13,17707,17707,,1012.92
2023/12/14,17454,17454,,998.81
2023/12/15,17536,17536,,1007.56
2023/12/18,17420,17420,,1002.28
2023/12/19,17548,17548,,1011.01
2023/12/20,17665,17665,,1018.37
2023/12/21,17489,17489,,1008.03
2023/12/22,17568,17568,,1013.68
2023/12/25,17575,17575,,1014.2
2023/12/26,17586,17586,,1022.52
2023/12/27,17785,17785,,1041.06
2023/12/28,17784,17784,,1041
2023/12/29,17817,17817,,1044.15
2024/1/4,17910,17910,,1049.74
2024/1/5,18021,18021,,1065.4
2024/1/9,18167,18167,,1076.63
2024/1/10,18404,18404,,1097.3
2024/1/11,18693,18693,,1115.19
2024/1/12,18779,18779,,1123.99
2024/1/15,19007,19007,,1138.69
2024/1/16,18852,18852,,1138.62
2024/1/17,18795,18795,,1140.08
2024/1/18,18763,18763,,1143.54
2024/1/19,18897,18897,,1158.39
2024/1/22,19160,19160,,1177.71
2024/1/23,19138,19138,,1185.07
2024/1/24,19041,19041,,1184.24
2024/1/25,19061,19061,,1190.29
2024/1/26,18803,18803,,1180.66
2024/1/29,19043,19043,,1200.97
2024/1/30,19024,19024,,1206.06
2024/1/31,19207,19207,,1220.54
2024/2/1,19078,19078,,1216.37
2024/2/2,19120,19120,,1229.5
2024/2/5,19248,19248,,1240.99
2024/2/6,19116,19116,,1237.74
2024/2/7,19197,19197,,1247.18
2024/2/8,19293,19293,,1257.39
2024/2/9,19258,19258,,1258.62
2024/2/13,19668,19668,,1288.52
2024/2/14,19459,19459,,1283.41
2024/2/15,19514,19514,,1293.47
2024/2/16,19762,19762,,1319.51
2024/2/19,19875,19875,,1330.29
2024/2/20,19820,19820,,1338.11
2024/2/21,19781,19781,,1342.91
2024/2/22,20032,20032,,1367.38
2024/2/26,20130,20130,,1380.65
2024/2/27,20166,20166,,1396.14
2024/2/28,20143,20143,,1400.76
2024/2/29,20149,20149,,1407.17
2024/3/1,20403,20403,,1430.11
2024/3/4,20380,20380,,1437.48
2024/3/5,20482,20482,,1457.14
2024/3/6,20563,20563,,1467.57
2024/3/7,20472,20472,,1465
2024/3/8,20534,20534,,1473.98
2024/3/11,20082,20082,,1446.53
2024/3/12,20009,20009,,1448.7
2024/3/13,19944,19944,,1449.83
2024/3/14,20042,20042,,1460.25
2024/3/15,20111,20111,,1469.53
2024/3/18,20498,20498,,1501.41
2024/3/19,20715,20715,,1521.75
2024/3/21,21057,21057,,1545.85
2024/3/22,21184,21184,,1562.02
2024/3/25,20916,20916,,1543.84
2024/3/26,20940,20940,,1554.31
2024/3/27,21077,21077,,1570.19
2024/3/28,20904,20904,,1555.89
2024/3/29,21040,21040,,1576.56
2024/4/1,20680,20680,,1553.98
2024/4/2,20629,20629,,1569.03
2024/4/3,20568,20568,,1572.6
2024/4/4,20762,20762,,1592.99
2024/4/5,20538,20538,,1581.15
2024/4/8,20734,20734,,1605.66
2024/4/9,20934,20934,,1631.7
2024/4/10,20843,20843,,1625.77
2024/4/11,20875,20875,,1634.3
2024/4/12,20971,20971,,1644.64
2024/4/15,20922,20922,,1644.61
2024/4/16,20495,20495,,1619.08
2024/4/17,20237,20237,,1605.37
2024/4/18,20346,20346,,1622.6
2024/4/19,19958,19958,,1596.84
2024/4/22,20232,20232,,1629.32
2024/4/23,20260,20260,,1636.48
2024/4/24,20599,20599,,1668.55
2024/4/25,20240,20240,0,1641.92
2024/4/26,20416,20416,,1661.13
2024/4/30,20850,20850,,1699.43
2024/5/1,20745,20745,,1694.16
2024/5/2,20737,20737,,1707.7
2024/5/7,20873,20873,,1726.01
2024/5/8,20571,20571,,1709.04
2024/5/9,20628,20628,,1723.77
2024/5/10,20741,20741,,1736.37
2024/5/13,20713,20713,,1737.97
2024/5/14,20765,20765,,1747.95
2024/5/15,20766,20766,,1750.34
2024/5/16,20817,20817,,1759.78
2024/5/17,20879,20879,,1768.57
2024/5/20,21049,21049,,1785.79
2024/5/21,20987,20987,,1784.75
2024/5/22,20816,20816,,1774.43
2024/5/23,20949,20949,,1790.17
2024/5/24,20856,20856,,1784.11
2024/5/27,21037,21037,,1803.01
2024/5/28,21053,21053,,1810.24
2024/5/29,20848,20848,,1794.47
2024/5/30,20732,20732,,1787.9
2024/5/31,21084,21084,,1822.26
2024/6/3,21278,21278,,1838.31
2024/6/4,21197,21197,,1847.13
2024/6/5,20899,20899,,1825.05
2024/6/6,20967,20967,,1837.91
2024/6/7,20950,20950,,1838.65
2024/6/10,21159,21159,,1859.69
2024/6/11,21116,21116,,1865.81
2024/6/12,20961,20961,,1854.61
2024/6/13,20773,20773,,1843.81
2024/6/14,20886,20886,,1862.74
2024/6/17,20531,20531,,1833.21
2024/6/18,20651,20651,,1856.54
2024/6/19,20749,20749,,1868.45
2024/6/20,20725,20725,,1867.25
2024/6/21,20719,20719,,1869.66
2024/6/24,20836,20836,,1881.17
2024/6/25,21194,21194,,1914.33
2024/6/26,21313,21313,,1924.09
2024/6/27,21266,21266,,1918.95
2024/6/28,21388,21388,,1933.09
2024/7/1,21499,21499,,1944.02
2024/7/2,21745,21745,,1983.61
2024/7/3,21864,21864,,1999.95
2024/7/4,22063,22063,,2022.3
2024/7/5,21955,21955,,2015.51
2024/7/8,21829,21829,,2008.95
2024/7/9,22041,22041,,2043.9
2024/7/10,22146,22146,,2056.08
2024/7/11,22297,22297,,2077.2
2024/7/12,22033,22033,,2057.61
2024/7/16,22109,22109,,2071.98
2024/7/17,22190,22190,,2095.99
2024/7/18,21836,21836,,2069.19
2024/7/19,21776,21776,,2069.19
2024/7/22,21522,21522,,2049.61
2024/7/23,21566,21566,,2060.05
2024/7/24,21260,21260,,2035.75
2024/7/25,20625,20625,,1979.54
2024/7/26,20548,20548,,1981.91
2024/7/29,21004,21004,,2034.5
2024/7/30,20967,20967,,2040.07
2024/7/31,21270,21270,,2074.58
2024/8/1,20580,20580,,2011.6
2024/8/2,19316,19316,,1908.69
2024/8/5,16951,16951,,1691.32
2024/8/6,18527,18527,,1870.8
2024/8/7,18947,18947,,1934.27
2024/8/8,18738,18738,,1914.88
2024/8/9,18903,18903,,1945.76
2024/8/13,19438,19438,,2006.37
2024/8/14,19653,19653,,2038.54
2024/8/15,19797,19797,,2058.57
2024/8/16,20390,20390,,2131.58
2024/8/19,20103,20103,,2105.25
2024/8/20,20328,20328,,2135.79
2024/8/21,20286,20286,,2133.2
2024/8/22,20335,20335,,2140.04
2024/8/23,20436,20436,,2151.48
2024/8/26,20258,20258,,2132.95
2024/8/27,20406,20406,,2152.77
2024/8/28,20494,20494,,2162.82
2024/8/29,20504,20504,,2165.18
2024/8/30,20654,20654,,2181.47
2024/9/2,20679,20679,,2182.88
2024/9/3,20811,20811,,2213.48
2024/9/4,20051,20051,,2134.73
2024/9/5,19953,19953,,2128.39
2024/9/6,19775,19775,,2115.12
2024/9/9,19642,19642,,2103.36
2024/9/10,19617,19617,,2115.9
2024/9/11,19269,19269,,2083.16
2024/9/12,19738,19738,,2140.05
2024/9/13,19575,19575,,2125.92
2024/9/17,19459,19459,,2113.53
2024/9/18,19532,19532,,2129.65
2024/9/19,19924,19924,,2174.51
2024/9/20,20118,20118,,2195.57
2024/9/24,20228,20228,,2209.47
2024/9/25,20180,20180,,2206.42
2024/9/26,20718,20718,,2268.17
2024/9/27,21066,21066,,2301.84
2024/9/30,20335,20335,,2222.26
2024/10/1,20681,20681,,2264.48
2024/10/2,20380,20380,,2246.7
2024/10/3,20625,20625,,2278.59
2024/10/4,20704,20704,,2288.33
2024/10/7,21053,21053,,2325.64
2024/10/8,20744,20744,,2288.81
2024/10/9,20805,20805,,2306.21
2024/10/10,20847,20847,,2310.63
2024/10/11,20798,20798,,2307.8
2024/10/15,20930,20930,,2322.76
2024/10/16,20678,20678,,2296.03
2024/10/17,20656,20656,,2300.36
2024/10/18,20664,20664,,2303.41
2024/10/21,20595,20595,,2295.73
2024/10/22,20376,20376,,2273.05
2024/10/23,20266,20266,,2260.57
2024/10/24,20254,20254,,2259.49
2024/10/25,20122,20122,,2246.54
2024/10/28,20425,20425,,2283.49
2024/10/29,20611,20611,,2308.03
2024/10/30,20780,20780,,2326.74
2024/10/31,20715,20715,,2318.62
2024/11/1,20322,20322,,2274.28
2024/11/5,20478,20478,,2307.4
2024/11/6,20874,20874,,2361.02
2024/11/7,21083,21083,,2383.2
2024/11/8,21077,21077,,2380.15
2024/11/11,21058,21058,,2383.48
2024/11/12,21073,21073,,2385.03
2024/11/13,20818,20818,,2357.42
2024/11/14,20764,20764,,2353.93
2024/11/15,20845,20845,,2362.81
2024/11/18,20693,20693,,2351.72
2024/11/19,20833,20833,,2371.48
2024/11/20,20743,20743,,2361.75
2024/11/21,20624,20624,,2351.39
2024/11/22,20729,20729,,2365.9
2024/11/25,20875,20875,,2382.45
2024/11/26,20676,20676,,2360.45
2024/11/27,20489,20489,,2343.9
2024/11/28,20658,20658,,2366.78
2024/11/29,20608,20608,,2360.28
2024/12/2,20868,20868,,2391.62
2024/12/3,21167,21167,,2437.19
2024/12/4,21067,21067,,2425.04
2024/12/5,21080,21080,,2425.5
2024/12/6,20964,20964,,2413.1
2024/12/9,21021,21021,,2420.85
2024/12/10,21073,21073,,2437.54
2024/12/11,21134,21134,,2446.33
2024/12/12,21316,21316,,2468.15
2024/12/13,21113,21113,,2442.21
2024/12/16,21049,21049,,2439.69
